what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1437023954212
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1437023954212
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1437023954213
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1437023954214
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1437023954215
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1437023954215
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1437023954217
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1437023954218
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1437023954219
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1437023954312
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1437023954313
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1437023954314
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1437023954314
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1437023954348
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1437023954412
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1437023954414
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1437023954415
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1437023954416
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1437023954417
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.203.v20110201,"org.eclipse.jst.server.tomcat.core",1437023954418
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1437023954419
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1437023954420
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1437023954422
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1437023954424
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1437023954424
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1437023954462
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1437023954463
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1437023954463
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1437023954464
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1437023954464
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1437023954465
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1437023954465
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1437023954466
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1437023954467
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1437023954467
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1437023954468
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1437023954468
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1437023954469
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1437023954469
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1437023954470
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1437023954470
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1437023954471
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1437023954471
started,bundle,org.eclipse.jem,2.0.402.v201106132000,"org.eclipse.jem",1437023954472
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1437023954472
started,bundle,org.eclipse.jst.common.frameworks,1.1.404.v201103311600,"org.eclipse.jst.common.frameworks",1437023954473
started,bundle,org.eclipse.jst.j2ee,1.1.406.v201110130300,"org.eclipse.jst.j2ee",1437023954473
started,bundle,org.eclipse.jst.j2ee.core,1.2.7.v201110060300,"org.eclipse.jst.j2ee.core",1437023954473
started,bundle,org.eclipse.jst.j2ee.web,1.1.405.v201110130300,"org.eclipse.jst.j2ee.web",1437023954543
started,bundle,org.eclipse.jst.jee,1.0.303.v201103311600,"org.eclipse.jst.jee",1437023954544
started,bundle,org.eclipse.jst.jsp.core,1.2.308.v201109202150,"org.eclipse.jst.jsp.core",1437023954544
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1437023954545
started,bundle,org.eclipse.m2e.logback.configuration,1.3.0.20130129-0926,"org.eclipse.m2e.logback.configuration",1437023954546
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.4.v201106210700,"org.eclipse.wst.common.emfworkbench.integration",1437023954546
started,bundle,org.eclipse.wst.common.frameworks,1.2.1.v201107271600,"org.eclipse.wst.common.frameworks",1437023954547
started,bundle,org.eclipse.wst.common.modulecore,1.2.7.v201110060300,"org.eclipse.wst.common.modulecore",1437023954547
started,bundle,org.eclipse.wst.jsdt.core,1.1.8.v201109150205,"org.eclipse.wst.jsdt.core",1437023954548
started,bundle,org.eclipse.wst.jsdt.ui,1.1.7.v201109150205,"org.eclipse.wst.jsdt.ui",1437023954586
started,bundle,org.eclipse.wst.server.core,1.1.208.v20111005_1734,"org.eclipse.wst.server.core",1437023954588
started,bundle,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui",1437023954588
started,bundle,org.eclipse.wst.sse.core,1.1.506.v201110201853,"org.eclipse.wst.sse.core",1437023954589
started,bundle,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui",1437023954591
started,bundle,org.eclipse.wst.validation,1.2.204.v201109220700,"org.eclipse.wst.validation",1437023954591
started,bundle,org.eclipse.wst.web,1.1.403.v201103081400,"org.eclipse.wst.web",1437023954592
started,bundle,org.eclipse.wst.xml.core,1.1.505.v201109271810,"org.eclipse.wst.xml.core",1437023954594
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1437023954596
os,sysinfo,,,"win32",1437023955011
arch,sysinfo,,,"x86_64",1437023955011
ws,sysinfo,,,"win32",1437023955011
locale,sysinfo,,,"zh_CN",1437023955011
processors,sysinfo,,,"4",1437023955011
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1437023955011
java.runtime.version,sysinfo,,,"1.7.0_67-b01",1437023955011
java.specification.name,sysinfo,,,"Java Platform API Specification",1437023955011
java.specification.vendor,sysinfo,,,"Oracle Corporation",1437023955011
java.specification.version,sysinfo,,,"1.7",1437023955011
java.vendor,sysinfo,,,"Oracle Corporation",1437023955011
java.version,sysinfo,,,"1.7.0_67",1437023955011
java.vm.info,sysinfo,,,"mixed mode",1437023955011
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1437023955011
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437023955011
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1437023955011
java.vm.specification.version,sysinfo,,,"1.7",1437023955011
java.vm.vendor,sysinfo,,,"Oracle Corporation",1437023955011
java.vm.version,sysinfo,,,"24.65-b04",1437023955011
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1437023955139
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1437023955806
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1437023956193
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1437023958490
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1437023959102
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1437023959531
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1437023960231
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1437023960468
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1437023960480
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1437023960794
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1437023960795
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1437023961357
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1437023961525
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1437023961690
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1437023961796
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1437023961797
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1437023961849
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1437023961878
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1437023962213
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1437023965628
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1437023966237
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1437023966421
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1437023967970
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1437023968035
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1437023968570
started,bundle,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.ui",1437023968812
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1437023969238
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1437023969280
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1437023969831
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1437023969833
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1437023970593
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437023971328
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1437023972533
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1437023972755
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1437023972943
closed,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1437023972944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437023973027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024115675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024117516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024117598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024118865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024131042
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1437024133844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024136345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024141936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024142567
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024144790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024145539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024148777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024148809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024148840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437024152072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437027775503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437027776114
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437027805906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437027807153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437034353131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437034358058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437034360648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437034362028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437034367338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437034370022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437035036854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437035042400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437035150711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437035163001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1437037504971
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437037509353
